oid,aid,title,subContent,thumbnail,dateTime,content 
001,0014175490,한국마사회 상임감사위원에 윤병현 전 대구고검 사건과장,"윤병현 한국마사회 상임감사위원[한국마사회 제공. 재판매 및 DB 금지] (서울=연합뉴스) 김동찬 기자 = 한국마사회는 윤병현 전 대구고등검찰청 사건과장을 상임감사위원에 선임했다고 6일 밝혔다. 윤병현 신임 상임감사위원은 ""오랜 공직 경험을 바탕으로 한국마사회가 더 청렴하고 투명한 공기업이 되도록 역할을 충실히 하겠다""고...",https://imgnews.pstatic.net/image/thumb154/001/2023/09/06/14175490.jpg,2023-09-06T15:15:32,"윤병현 한국마사회 상임감사위원[한국마사회 제공. 재판매 및 DB 금지]    (서울=연합뉴스) 김동찬 기자 = 한국마사회는 윤병현 전 대구고등검찰청 사건과장을 상임감사위원에 선임했다고 6일 밝혔다.     윤병현 신임 상임감사위원은 ""오랜 공직 경험을 바탕으로 한국마사회가 더 청렴하고 투명한 공기업이 되도록 역할을 충실히 하겠다""고 밝혔다. 임기는 2025년 9월 5일까지 2년이다.     emailid@yna.co.kr"
396,0000654451,"강한 중국…남자 탁구, 그래도 희망 봤다","사진=2023 평창아시아탁구선수권대회 조직위원회 제공 잘 싸웠다.   한국 남자탁구 대표팀이 동메달을 획득했다. 6일 평창돔경기장에서 열린 중국과의 ‘2023 제26회 ITTF-ATTU 평창아시아탁구선수권대회’ 남자단체전 준결승에서 0-3으로 패했다. 이날 한국은 장우진(세계 8위), 임종훈(17위), 안재현(이상 한국거...",https://imgnews.pstatic.net/image/thumb154/396/2023/09/06/654451.jpg,2023-09-06T15:15:01,"잘 싸웠다.     한국 남자탁구 대표팀이 동메달을 획득했다. 6일 평창돔경기장에서 열린 중국과의 ‘2023 제26회 ITTF-ATTU 평창아시아탁구선수권대회’ 남자단체전 준결승에서 0-3으로 패했다. 이날 한국은 장우진(세계 8위), 임종훈(17위), 안재현(이상 한국거래소·40위) 순으로 출격했다. 강력한 우승 후보인 중국은 왕추친(2위), 판젠동(1위), 마롱(3위) 등 강호들을 내세웠다.     팽팽한 승부가 이어졌다. 첫 매치주자 장우진의 경우 낮고 빠른 포핸드 톱스핀을 잘 살렸다. 왕추친에게 한 게임을 따냈다. 바통을 이어받은 임종훈은 기세를 높였다. 2매치에서 강렬한 백힌드 플릭을 앞세워 2-1로 앞서가기도 했다. 안재현 역시 첫 게임에서부터 듀스 접전을 벌이는 등 끈질기게 따라붙는 모습을 보였다. 이날 경기 전까지 중국은 셧아웃 행진이었다.         그럼에도 중국은 강했다. 한국의 강력한 도전에 당황한 듯 잠깐씩 흔들리기도 했지만 이내 제 페이스를 찾았다. 어려운 공격들을 받아내며 결국 게임을 잡아냈다. 기본적으로 실수가 적은 데다 안정적인 디펜스를 바탕으로 하는 중국 특유의 탁구는 좀처럼 틈을 보이지 않았다. 위기 상황에서의 집중력 또한 높게 평가할 만했다. 대만과 금메달을 놓고 다투게 됐다.     한국 남자탁구는 직전 대회였던 2021년 도하 대회를 우승했다. 당시 중국은 출전하지 않았다. 2회 연속 금메달은 불발됐으나 동메달을 기록, 다시 한 번 시상대에 오르게 됐다. 이번 동메달은 한국 남자탁구가 아시아선수권대회 단체전에서 따낸 열 번째 동메달이다. 항저우 아시안게임(AG), 2024 파리하계올림픽을 앞두고 전략을 보완할 수 있는 계기가 될 듯하다.         최선을 다했기에 후회는 없다. 장우진은 “이길 수 있는 기회가 있었는데 잡지 못한 것은 아쉽다”면서도 “패하긴 했으나 모두 좋은 경기를 했다고 생각한다. 분위기를 이어갈 수 있도록 남은 경기 최선을 다하겠다”고 밝혔다. 임종훈은 “결과는 받아들여야 한다. 열심히 했지만, 상대가 더 잘했다”고 인정했다. 안재현 역시 “기회는 또 있다. 어차피 높은 단계로 가려면 중국 선수들과 만날 수밖에 없다. 더 나은 시합을 펼칠 수 있도록 노력하겠다”고 각오를 다졌다.     평창=이혜진 기자 hjlee@sportsworldi.com"
144,0000911382,"임오경 의원, 내년 생활체육·학교체육 예산 대폭 축소 “문제 있다”","민주당 임오경 의원이 지난 7월 국회 문화체육관광위원회 전체회의에서 장미란 문화체육관광부 2차관과 인사하고 있다. 연합뉴스임오경 국회의원(더불어민주당·경기 광명시갑)이 내년도 생활체육, 스포츠 산업 관련 정부 예산이 축소된 것을 예로 들며 ‘모두를 위한 스포츠, 촘촘한 스포츠 복지실현’이라는 현 정부 문화체육관광부 국정과...",https://imgnews.pstatic.net/image/thumb154/144/2023/09/06/911382.jpg,2023-09-06T15:00:01,"민주당 임오경 의원이 지난 7월 국회 문화체육관광위원회 전체회의에서 장미란 문화체육관광부 2차관과 인사하고 있다. 연합뉴스임오경 국회의원(더불어민주당·경기 광명시갑)이 내년도 생활체육, 스포츠 산업 관련 정부 예산이 축소된 것을 예로 들며 ‘모두를 위한 스포츠, 촘촘한 스포츠 복지실현’이라는 현 정부 문화체육관광부 국정과제 수행의지를 비판했다.임오경 의원실은 6일 “문화체육관광부 2024년도 국민체육진흥기금 운용계획안에  따르면, 생활체육시설지원, 스포츠를 통한 지역균형발전, 스포츠 R&D투자, 전문체육 지원 확대 등 현 정부가 120대 국정과제에서 약속한 ‘모두를 위한 스포츠’ 관련 예산이 대부분 전년대비 삭감된 것으로 나타났다”고 지적했다.임 의원실은 “생활체육시설지원 사업은 전년대비 35.1%가 삭감됐다”며 “삭감된 주요 사업들을 살펴보면 국민체육센터건립지원 49.5%, 기초생활체육 저변확산지원 31.1% 등이 깎였다”고 설명했다. 임 의원실은 “생활체육인구는 증가하는데 체육 인프라가 부족해지는 예산 계획은 논란이 있을 수 있다”고 덧붙였다.임 의원실에 따르면, 전문체육 육성 사업은 3.1%가 삭감됐다. 종목단체 및 지방체육회 지원 사업 13.2%, 우수 선수 양성지원 15.1% 각각 예산이 줄었다. 임 의원실은 “지방체육회 지원 사업 예산삭감은 풀뿌리 체육의 산실인 지방체육회의 재정안정성을 더욱 악화시킬 요인이 된다”고 걱정했다. 학교체육육성 예산도 36.1%가 삭감됐다. 초등학교 스포츠 강사 배치지원 48.8%, 주말 체육 프로그램 지원 29.4% 등 학생 체육 관련 예산도 크게 줄어 운동 부족으로 인한 체력 저하 및 비만율 고조 등을 해결하기 힘들게 됐다.현 정부가 밝힌 120대 국정 과제 중 유일한 스포츠 관련 국정 과제인 ‘모두를 위한 스포츠, 촘촘한 스포츠 복지실현’ 정책임오경 의원은“현 정부는 출범 전부터 ‘스포츠 인프라 확충’,‘스포츠 R&D 확대를 통한 스포츠 산업 육성’, ‘국가 위상에 걸맞는 전문체육 지원 강화’ 등을 목표로 하며 모두를 위한 스포츠 정책을 펼치겠다고 약속했다”면서도 “그러나 2024년 기금 운용계획을 보면 과연 그 약속을 지킬 의지가 있는 것인지 의문”이라고 말했다. 임 의원은 “유네스코 연구 결과 보고서에 따르면 체육활동에 1달러를 투자하면 의료비 3달러 절감 효과가 있다”며 “국민건강증진, 의료비용절감 측면에서 체육 분야에 적극적인 투자가 필요하다”고 강조했다.김세훈 기자 shkim@kyunghyang.com"
425,0000143599,"US오픈 8강 고배 오스타펜코 ""낮 경기로 체력에 문제""",옐레나 오스타펜코 [EPA=연합뉴스] 옐레나 오스타펜코가 US오픈 테니스대회 여자 단식 준준결승에서 패했다.5일(현지시간) 미국 뉴욕의 빌리진킹 내셔널 테니스 센터에서 열린 US오픈 테니스 여자 단식 8강전에서 오스타펜코는 코코 고프에게 0-2로 졌다.이틀 전 세계 랭킹 1위 이가 시비옹테크에게 2-1 역전승을 거두며 5...,https://imgnews.pstatic.net/image/thumb154/425/2023/09/06/143599.jpg,2023-09-06T14:57:01,"옐레나 오스타펜코 [EPA=연합뉴스] 옐레나 오스타펜코가 US오픈 테니스대회 여자 단식 준준결승에서 패했다.5일(현지시간) 미국 뉴욕의 빌리진킹 내셔널 테니스 센터에서 열린 US오픈 테니스 여자 단식 8강전에서 오스타펜코는 코코 고프에게  0-2로 졌다.이틀 전 세계 랭킹 1위 이가 시비옹테크에게 2-1 역전승을 거두며 5년 만에 메이저 4강 진출을 시도했지만 결국 실패했다.오스타펜코는 경기 후 인터뷰에서 ""사실 오늘 야간 경기를 할 것이라고 생각했다""며 ""실제로 이틀 전에 그렇게 들었는데, 오늘 낮 경기에 배정돼 결국 좋은 결과를 내지 못했다""고 말했다.이틀 전 시비옹테크를 꺾었을 때 현지 시간이 새벽 1시를 넘었고, 숙소로 돌아가 새벽 5시가 넘어 잠들었는데 하루 만에 컨디션을 완전히 회복하기 어려웠다며 아쉬워했다..반면 고프는 16강전을 미리 끝내 체력적으로 유리한 상황이었다.US오픈 대회 조직위원회 측은 ""오스타펜코에게 야간 경기를 할 것이라고 통보한 적이 없다""며 ""선수 측에서도 특별한 요청 사항이 없었다""고 설명했다."
109,0004921459,"한국 남자단체전, 중국에 패해 동메달, 개인전이 남았다 [평창아시아탁구선수권]","평창아시아탁구선수권대회 조직위원회 제공 [OSEN=손찬익 기자] 한국 남자탁구가 2023 제26회 ITTF-ATTU 평창아시아탁구선수권대회 남자단체전을 동메달로 마쳤다. 6일, 강원특별자치도 평창돔에서 치러진 4강전에서 우승후보 중국을 상대로 선전했으나 아쉽게 패했다.잘 싸우고 졌다는 진부한 표현이 어울리는 승부였다. 한...",https://imgnews.pstatic.net/image/thumb154/109/2023/09/06/4921459.jpg,2023-09-06T14:55:04,"평창아시아탁구선수권대회 조직위원회 제공 [OSEN=손찬익 기자] 한국 남자탁구가 2023 제26회 ITTF-ATTU 평창아시아탁구선수권대회 남자단체전을 동메달로 마쳤다. 6일, 강원특별자치도 평창돔에서 치러진 4강전에서 우승후보 중국을 상대로 선전했으나 아쉽게 패했다.잘 싸우고 졌다는 진부한 표현이 어울리는 승부였다. 한국의 주전으로 출전한 장우진(27, 세계8위), 임종훈(한국거래소‧26, 세계17위), 안재현(한국거래소‧23, 세계40위)은 왕추친(세계2위), 판젠동(세계1위), 마롱(세계3위) 등 중국의 세계랭킹 1, 2, 3위 선수들과 맞서 물러서지 않고 치열한 대결을 벌였다. 스코어는 0대 3으로 매치를 따내지 못했으나 첫 매치 주자 장우진이 낮고 빠른 포어핸드 톱스핀을 바탕으로 왕추친에게 한 게임을 따냈고, 임종훈은 2매치에서 강렬한 백핸드 플릭을 앞세워 세계 최강자 판젠동과 풀-게임접전을 펼쳤다. 마지막이 된 3매치에서 안재현도 마롱을 상대로 첫 게임에서 듀스접전을 벌이는 등 끝까지 포기하지 않는 명승부를 연출했다. 사실상의 결승전으로 평가된 경기답게 매치마다 손에 땀을 쥐는 난타전으로 경기장을 찾은 관중을 열광시켰다.  홈그라운드에서 싸운 한국 선수들의 강력한 도전을 받아 잠깐씩 흔들리는 모습을 보이기도 했으나 중국은 중국이었다. 안정적인 디펜스를 바탕으로 좀처럼 빈틈을 보이지 않는 특유의 중국탁구는 위기 상황에서도 우직하게 빛났다. 한국대표팀은 결국 3위로 만족했고, 중국은 결승에 올라 대만과 금메달을 놓고 다투게 됐다.한국 남자탁구는 직전 대회인 2021년 도하 대회를 우승했었다. 하지만 2021년에는 중국이 출전하지 않은 대회였다. 이번 대회에서는 아쉽게 최종전이 아닌 4강에서 최강팀을 만나 동메달을 기록했으나, 후회 없이 싸운 선수들은 홀가분한 표정을 지어보였다. 이번 동메달은 한국남자탁구가 아시아선수권대회 단체전에서 따낸 정확히 열 번째 동메달이다. 더구나 이번 대회는 아직 개인전 경쟁이 남아있고, 폐막 후에는 항저우에서 아시안게임도 열린다.장우진은 경기 뒤 믹스트존 인터뷰에서 “이길 수 있는 기회가 있었는데 잡지 못한 것은 아쉽다. 패하긴 했으나 나뿐만 아니라 동료들도 모두 좋은 경기를 했다고 생각해서, 아시안게임까지 분위기를 이어갈 수 있도록 남은 경기에서도 최선을 다하겠다”고 말했다. 임종훈은 “결과는 받아들여야 한다. 내가 잘하는 것에 집중했는데 상대가 더 잘해서 진 거다. 그 차이를 메우고 보완해야 한다. 어려울 때 어려움을 극복할 수 있는 포인트가 필요하다”고 말했다.안재현 역시 “단체전을 지기는 했지만 아직 기회는 남아있다. 어차피 높은 단계로 가려면 중국 선수들과 만날 수밖에 없다. 대진의 유불리를 따지기 전에 이번 시합 경험을 바탕으로 더 나은 시합을 펼칠 수 있도록 노력하겠다”고 각오를 다졌다. 다음은 한국과 중국의 남자단체 4강전 경기 결과. 대만과 중국이 맞대결하는 남자단체 결승전은 6일 저녁 7시에 열린다. /what@osen.co.kr"
425,0000143597,"김도연, 세계주니어수영 접영 200ｍ 4위",세계주니어수영선수권 여자 접영 200ｍ 4위에 오른 김도연 [국제수영연맹 홈페이지 캡처] 김도연이 세계주니어선수권에서 4위에 올랐다.6일(한국시간) 이스라엘 네타냐에서 열린 2023 세계주니어선수권 여자 접영 200ｍ 결승에서 김도연은2분11초03의 개인 최고 기록을 세우며 4위를 차지했다.예선에서 2분11초92로 6위를...,https://imgnews.pstatic.net/image/thumb154/425/2023/09/06/143597.jpg,2023-09-06T14:50:01,세계주니어수영선수권 여자 접영 200ｍ 4위에 오른 김도연 [국제수영연맹 홈페이지 캡처] 김도연이 세계주니어선수권에서 4위에 올랐다.6일(한국시간) 이스라엘 네타냐에서 열린 2023 세계주니어선수권 여자 접영 200ｍ 결승에서 김도연은2분11초03의 개인 최고 기록을 세우며 4위를 차지했다.예선에서 2분11초92로 6위를 기록했던 김도연은 결승에서 속력을 더 높여 2분11초03으로 터치패드를 찍었다.올해 3월 2023 경영 국가대표 선발대회 여자 접영 200ｍ 일반부에 출전해 선배들을 제치고 우승한 김도연은 만 14∼18세가 출전하는 이번 세계주니어선수권에서 잠재력을 충분히 보여줬따.남자 자유형 200ｍ 결승에서는 김준우가 1분48초24로 5위를 차지했다.남자 개인혼영 200ｍ 결승에 진출한 노민규는 2분01초93으로 7위에 올랐다.
022,0003852727,‘GOAT’ 조코비치 US오픈 준결승행…메이저 47번째 4강 ‘신기록’,알카라스와 결승 맞붙나‘무결점의 사나이’ 노바크 조코비치(세계랭킹 2위·세르비아)가 테니스 역사에 또 하나의 기록을 남겼다. 바로 메이저대회 남자 단식 최다 4강 진출이다.    조코비치는 6일 미국 뉴욕의 빌리진킹 내셔널 테니스 센터에서 열린 US오픈 테니스 대회(총상금 6500만달러·약 857억6000만원) 남자 단식...,https://imgnews.pstatic.net/image/thumb154/022/2023/09/06/3852727.jpg,2023-09-06T14:46:09,"알카라스와 결승 맞붙나‘무결점의 사나이’ 노바크 조코비치(세계랭킹 2위·세르비아)가 테니스 역사에 또 하나의 기록을 남겼다. 바로 메이저대회 남자 단식 최다 4강 진출이다.      조코비치는 6일 미국 뉴욕의 빌리진킹 내셔널 테니스 센터에서 열린 US오픈 테니스 대회(총상금 6500만달러·약 857억6000만원) 남자 단식 8강전에서 테일러 프리츠(9위·미국)를 3-0(6-1 6-4 6-4)으로 꺾었다. 기온이 섭씨 32도 이상 오르는 무더위 속에서 진행된 경기는 프리츠가 실책을 51개나 쏟아내면서 조코비치가 2시간35분 만에 손쉽게 승리했다.      이로써 조코비치는 메이저대회에서 통산 47번째 준결승에 올라 ‘테니스 황제’ 로저 페더러(은퇴·스위스)가 갖고 있던 종전 기록(46회)을 뛰어넘고 이 부문 역대 최고 기록을 썼다.   테니스 ‘역대 최고의 선수’로 꼽히는 조코비치는 많은 기록을 써 내려 가고 있다. 그는 메이저대회 남자 단식 최다 우승 기록(23회)도 갖고 있으며, 결승 진출 역시 35회로 1위다. 메이저대회 남자 단식 우승 2위는 22회의 라파엘 나달(139위·스페인)이고, 결승 진출 2위 기록은 페더러(31회)가 갖고 있다.     조코비치는 경기 뒤 “날 지지하고 재능을 믿어준 사람들을 만난 것은 행운이다. 그들의 지원이 없었다면 나는 이 자리에 없었을 것”이라며 “지금 나이, 그리고 내 인생에서는 코트에 나서는 것이 엄청난 기회인데, 앞으로 얼마나 더 많은 기회를 얻게 될지 모르기 때문에 최대한 즐기려고 노력하고 있다”고 소감을 밝혔다.     이제 조코비치는 준결승에서 프랜시스 티아포(10위)-벤 셸턴(47위·이상 미국)의 8강전 승자와 만난다. 통산 24번째 메이저대회 남자 단식 우승을 노리는 조코비치가 이번 대회 결승에 진출하면 2021년 이후 2년 만에 한 시즌 4대 메이저대회 결승에 모두 오르게 된다. 올해 호주오픈과 프랑스오픈에서 우승하고, 윔블던에서 준우승을 차지한 조코비치는 US오픈에서는 2018년 이후 5년 만에 우승에 도전한다.     조코비치는 결승에서 최대 라이벌로 떠오른 ‘신성’ 카를로스 알카라스(1위·스페인)와 맞붙을 가능성이 커졌다. 반대편 대진표에서 8강에 올라 순항 중인 알카라스와 조코비치가 결승까지 오른다면 올해에만 네 번째 맞대결을 갖게 된다. 지난 6월 프랑스오픈 준결승에서 조코비치가 알카라스를 꺾었고, 이어 7월 윔블던 결승에서는 알카라스가 조코비치를 제압하고 통산 두 번째 메이저 정상에 올랐다. 조코비치는 약 한 달 뒤 이번 US오픈 전초전 대회인 웨스턴 앤 서던 오픈 결승에서 알카라스를 2-1로 꺾으며 설욕에 성공했다."
425,0000143596,"女격투기 함서희, “무에타이 챔피언? 타격은 내가 한수 위”","원챔피언십 여자종합격투기 아톰급 2위 함서희(오른쪽), 같은 체급 랭킹 1위 및 킥복싱·무에타이 전 챔피언 스탬프 페어텍스. [ONE Championship 제공] 함서희가 ONE Championship 여자종합격투기 타이틀매치에서 무에타이 월드클래스와 스트라이킹으로도 기꺼이 겨루겠다는 포부를 밝혔다.아톰급 공식랭킹 2위...",https://imgnews.pstatic.net/image/thumb154/425/2023/09/06/143596.jpg,2023-09-06T14:43:01,"원챔피언십 여자종합격투기 아톰급 2위 함서희(오른쪽), 같은 체급 랭킹 1위 및 킥복싱·무에타이 전 챔피언 스탬프 페어텍스. [ONE Championship 제공] 함서희가 ONE Championship 여자종합격투기 타이틀매치에서 무에타이 월드클래스와 스트라이킹으로도 기꺼이 겨루겠다는 포부를 밝혔다.아톰급 공식랭킹 2위 함서희는 9월 30일 싱가포르실내체육관에서 같은 체급 1위 스탬프 페어텍스와 ‘ONE 파이트 나이트 14’ 메인이벤트로 원챔피언십 잠정 챔피언 결정전을 치른다.함서희는 원챔피언십 공식 홈페이지와 인터뷰에서 “스탬프뿐 아니라 나 역시 뛰어난 타격이 강점이라고 자부한다. 타이틀매치에서 이를 선보일 수 있도록 훈련에 집중하고 있다”며 말했다.스탬프는 2018년 킥복싱 챔피언, 2019년 무에타이 챔피언, 2022년 종합격투기 타이틀매치 등 서로 다른 3개 종목에서 원챔피언십 아톰급 왕좌를 차지했거나 정상을 다퉜다.두 종목 원챔피언십 여자 챔피언은 스탬프가 처음이자 여전히 마지막이다. 함서희는 “물론 스탬프가 구사하는 무에타이 타격은 강력하다. 종합격투기선수로도 성공적으로 전향했다”고 인정했지만, “종합격투기 타격은 입식타격기와 거리나 움직임이 다르다. 이 영역에서는 내가 한 수 위”라고 주장했다.일본 ‘슛복싱’ 토너먼트 2011년 준우승 및 2012년 4강 진출 등 입식타격기 전문대회 경험도 있다. 함서희가 스탬프와 스탠딩으로 맞붙는 상황에 대한 두려움이 없을 만하다.함서희는 2021년 3분기까지 아톰급 세계 1위로 평가된 종합격투기 월드클래스다. 원챔피언십에서도 같은 체급 랭킹 3위 데니스 삼보앙가(26·필리핀)를 잇달아 꺾어 실력을 증명했다.2013~2014년 DEEP JEWELS 및 2019년 Rizin 챔피언에 올라 일본 무대를 평정했다. 여자종합격투기 역사를 논할 때 아무리 과소평가해도 30명 안에는 반드시 들어가는 전설이다.함서희는 “원챔피언십 왕좌를 차지한다면 (30대 후반을 앞둔) 종합격투기선수로서 내가 세울 수 있는 마지막 업적이 될 것 같다. 그래서 스탬프와 이번 잠정 타이틀매치는 큰 의미가 있다”며 각오를 다졌다"
001,0014175232,"울산시체육회 검도팀 이지웅·김관수, 국가대표로 선발","실업팀 창단 후 첫 쾌거…내년 7월 이탈리아 세계대회 출전 국가대표로 선발된 울산시체육회 검도팀 선수들(울산=연합뉴스) 최근 국가대표로 선발된 울산시체육회 검도팀 이지웅(가운데), 김관수(오른쪽) 선수. 2023.9.6 [울산시체육회 제공.재판매 및 DB 금지] leeyoo@yna.co.kr(울산=연합뉴스) 이상현 기자...",https://imgnews.pstatic.net/image/thumb154/001/2023/09/06/14175232.jpg,2023-09-06T14:40:46,"실업팀 창단 후 첫 쾌거…내년 7월 이탈리아 세계대회 출전 국가대표로 선발된 울산시체육회 검도팀 선수들(울산=연합뉴스) 최근 국가대표로 선발된 울산시체육회 검도팀 이지웅(가운데), 김관수(오른쪽) 선수. 2023.9.6 [울산시체육회 제공.재판매 및 DB 금지] leeyoo@yna.co.kr(울산=연합뉴스) 이상현 기자 = 울산광역시체육회 검도팀 이지웅, 김관수 선수가 내년 7월 이탈리아에서 열리는 세계검도선수권대회에 출전하는 국가대표로 최종 선발됐다.    시 체육회 검도팀 선수가 세계선수권대회 국가대표로 발탁된 것은 지난 2018년 팀 창단 이후 처음 맞는 쾌거다.    울산광역시체육회는 지난달 29일부터 30일까지 충북 음성 대한검도회 중앙연수원에서 열린 '제19회 세계검도선수권대회 국가대표 최종선발전'에서 시 체육회 소속 이지웅, 김관수 선수가 좋은 성적을 거두며 국가대표로 발탁됐다고 6일 밝혔다.    이날 선발된 이지웅, 김관수 선수는 내년 7월 4부터 7일까지 이탈리아 밀라노에서 열리는 제19회 세계검도선수권대회에 대한민국을 대표해 출전하게 된다.    시 체육회 검도팀은 5월 대통령기 제45회 전국검도선수권대회에서 단체전 우승과 함께 김관수 선수가 개인전 준우승을 거뒀고, 지난달 하계 전국 실업검도대회에서도 단체전 우승을 차지하며 좋은 기세를 이어 나가고 있다.    시 체육회 검도팀 홍도영 감독은 ""이번 대표선발전에서 2명의 국가대표를 배출한 실업팀은 울산시체육회가 유일하다""며 ""10월 전남에서 열리는 제104회 전국체육대회에서 좋은 성적을 거둬 울산 검도의 위상을 높일 수 있도록 최선을 다하겠다""고 말했다.    세계검도선수권대회(WKC)는 국제검도연맹(FIK)이 주관하는 가장 큰 검도 대회로 1970년 제1회 대회를 시작으로 3년마다 개최된다.     2018년에는 인천에서 제17회 대회가 열렸으며, 2021년 프랑스 파리에서 개최 예정이었던 제18회 대회는 코로나 여파로 취소됐다.    leeyoo@yna.co.kr"
425,0000143594,세계태권도 품새 오픈 챌린지 대회 참가 접수 시작,[태권도진흥재단 제공] 11월 3일부터 사흘간 전북 무주 태권도원 T1경기장에서 ‘무주 태권도원 2023 세계태권도 품새 오픈 챌린지’가 개최된다.6일 태권도진흥재단은 세계태권도연맹이 주최하고 태권도진흥재단과 대한태권도협회가 공동 주관하는 품새 오픈 챌린지의 참가 접수를 시작한다고 밝혔다.품새 오픈 챌린지는 G4 등급의...,https://imgnews.pstatic.net/image/thumb154/425/2023/09/06/143594.jpg,2023-09-06T14:40:01,"[태권도진흥재단 제공] 11월 3일부터 사흘간 전북 무주 태권도원 T1경기장에서 ‘무주 태권도원 2023 세계태권도 품새 오픈 챌린지’가 개최된다.6일 태권도진흥재단은 세계태권도연맹이 주최하고 태권도진흥재단과 대한태권도협회가 공동 주관하는 품새 오픈 챌린지의 참가 접수를 시작한다고 밝혔다.품새 오픈 챌린지는 G4 등급의 국제 대회로 국가대표 부문과 오픈 부문으로 나뉘어 진행된다. 국가대표 부문 시니어 종목 남녀 1위 입상자는 내년 10월 개최 예정인 홍콩 2024 WT 품새 선수권 대회 출전 기회가 주어진다.대회 참가신청은 9월 6일부터 10월 4일까지 WT GMS 누리집에서 국가대표 부문과 오픈 부문으로 신청할 수 있다. 국가대표 부문은 국기원이 발행한 공인단증 소지자로 국가협회 별 최대 6명(개인 공인품새 4명, 개인 자유품새 2명)으로 참가 자격이 제한되지만 오픈 부문은 국기원 공인단증 소지자 중 12세 이상이 출전 가능하며 개인전, 복식전 및 단체전으로 구성되어 많은 품새 수련인들이 참가할 수 있게 됐다. 특히, 해외에서 참가하는 선수들에게는 대회 기간 중 열릴 ‘품새 세미나’에 선착순으로 참가 기회를 부여하고, 우리 문화를 체험할 수 있는 지역 연계 프로그램을 마련해 대회 출전 이외에도 한국 문화를 즐길 수 있는 체험거리를 마련할 계획이다.태권도진흥재단 이종갑 이사장 직무대행은 “이번 품새오픈 챌린지는 2년 주기로 열리는 세계품새선수권대회 출전 자격이 부여되는 G4등급 대회로 그 의미가 남다르다”라며“최근 우리 재단은 스포츠이벤트 안경경영시스템(KSSF20211)을 인증 받은 만큼 더 안전하고 더욱 성공적인 대회 개최를 위한 준비에 최선을 다하겠다”라고 말했다."
001,0014175208,국가대표로 선발된 울산시체육회 검도팀 선수들,"(울산=연합뉴스) 최근 국가대표로 선발된 울산시체육회 검도팀 이지웅(가운데), 김관수(오른쪽) 선수. 2023.9.6 [울산시체육회 제공.재판매 및 DB 금지] leeyoo@yna.co.kr",https://imgnews.pstatic.net/image/thumb154/001/2023/09/06/14175208.jpg,2023-09-06T14:34:03,"(울산=연합뉴스) 최근 국가대표로 선발된 울산시체육회 검도팀 이지웅(가운데), 김관수(오른쪽) 선수. 2023.9.6 [울산시체육회 제공.재판매 및 DB 금지]     leeyoo@yna.co.kr"
